x	y
507457	3525
507968	4036
507969	3524
508480	4035
508481	3523
508992	4034
508993	3522
509504	4033
509505	3521
510016	4032
510017	3520
510528	4031
510529	3519
511040	4030
511041	3518
511552	4029
511553	3517
512064	4028
512065	3516
512576	4027
512577	3515
513088	4026
513089	3514
513600	4025
513601	3513
514112	4024
514113	3512
514624	4023
514625	3511
515136	4022
515137	3510
515648	4021
515649	3509
516160	4020
516161	3508
516672	4019
516673	3507
517184	4018
517185	3506
517696	4017
517697	3505
518208	4016
518209	3504
518720	4015
518721	3503
519232	4014
519233	3502
519744	4013
519745	3501
520256	4012
520257	3500
520768	4011
520769	3499
521280	4010
521281	3498
521792	4009
521793	3497
522304	4008
522305	3496
522816	4007
522817	3495
523328	4006
523329	3494
523840	4005
523841	3493
524352	4004
524353	3492
524864	4003
524865	3491
525376	4002
525377	3490
525888	4001
525889	3489
526400	4000
526401	3488
526912	3999
526913	3487
527424	3998
527425	3486
527936	3997
527937	3485
528448	3996
528449	3484
528960	3995
528961	3483
529472	3994
529473	3482
529984	3993
529985	3481
530496	3992
530497	3480
531008	3991
531009	3479
531520	3990
531521	3478
532032	3989
532033	3477
532544	3988
532545	3476
533056	3987
533057	3475
533568	3986
533569	3474
534080	3985
534081	3473
534592	3984
534593	3472
535104	3983
535105	3471
535616	3982
535617	3470
536128	3981
536129	3469
536640	3980
536641	3468
537152	3979
537153	3467
537664	3978
537665	3466
538176	3977
538177	3465
538688	3976
538689	3464
539200	3975
539201	3463
539712	3974
539713	3462
540224	3973
540225	3461
540736	3972
540737	3460
541248	3971
541249	3459
541760	3970
541761	3458
542272	3969
542273	3457
542784	3968
542785	3456
543296	3967
543297	3455
543808	3966
543809	3454
544320	3965
544321	3453
544832	3964
544833	3452
545344	3963
545345	3451
545856	3962
545857	3450
546368	3961
546369	3449
546880	3960
546881	3448
547392	3959
547393	3447
547904	3958
547905	3446
548416	3957
548417	3445
548928	3956
548929	3444
549440	3955
549441	3443
549952	3954
549953	3442
550464	3953
550465	3441
550976	3952
550977	3440
551488	3951
551489	3439
552000	3950
552001	3438
552512	3949
552513	3437
553024	3948
553025	3436
553536	3947
553537	3435
554048	3946
554049	3434
554560	3945
554561	3433
555072	3944
555073	3432
555584	3943
555585	3431
556096	3942
556097	3430
556608	3941
556609	3429
557120	3940
557121	3428
557632	3939
557633	3427
558144	3938
558145	3426
558656	3937
558657	3425
559168	3936
559169	3424
559680	3935
559681	3423
560192	3934
560193	3422
560704	3933
560705	3421
561216	3932
561217	3420
561728	3931
561729	3419
562240	3930
562241	3418
562752	3929
562753	3417
563264	3928
563265	3416
563776	3927
563777	3415
564288	3926
564289	3414
564800	3925
564801	3413
565312	3924
565313	3412
565824	3923
565825	3411
566336	3922
566337	3410
566848	3921
566849	3409
567360	3920
567361	3408
567872	3919
567873	3407
568384	3918
568385	3406
568896	3917
568897	3405
569408	3916
569409	3404
569920	3915
569921	3403
570432	3914
570433	3402
570944	3913
570945	3401
571456	3912
571457	3400
571968	3911
571969	3399
572480	3910
572481	3398
572992	3909
572993	3397
573504	3908
573505	3396
574016	3907
574017	3395
574528	3906
574529	3394
575040	3905
575041	3393
575552	3904
575553	3392
576064	3903
576065	3391
576576	3902
576577	3390
577088	3901
577089	3389
577600	3900
577601	3388
578112	3899
578113	3387
578624	3898
578625	3386
579136	3897
579137	3385
579648	3896
579649	3384
580160	3895
580161	3383
580672	3894
580673	3382
581184	3893
581185	3381
581696	3892
581697	3380
582208	3891
582209	3379
582720	3890
582721	3378
583232	3889
583233	3377
583744	3888
583745	3376
584256	3887
584257	3375
584768	3886
584769	3374
585280	3885
585281	3373
585792	3884
585793	3372
586304	3883
