x	y
841234	2615
841796	3177
841797	2614
842358	3175
842359	2613
842919	3173
842920	2612
843479	3171
843480	2611
844038	3169
844039	2610
844596	3167
844597	2609
845153	3165
845154	2608
845709	3163
845710	2607
846264	3161
846265	2606
846818	3159
846819	2605
847371	3157
847372	2604
847923	3155
847924	2603
848474	3153
848475	2602
849024	3151
849025	2601
849573	3149
849574	2600
850121	3147
850122	2599
850668	3145
850669	2598
851214	3143
851215	2597
851759	3141
851760	2596
852303	3139
852304	2595
852846	3137
852847	2594
853388	3135
853389	2593
853929	3133
853930	2592
854469	3131
854470	2591
855008	3129
855009	2590
855546	3127
855547	2589
856083	3125
856084	2588
856619	3123
856620	2587
857154	3121
857155	2586
857688	3119
857689	2585
858221	3117
858222	2584
858753	3115
858754	2583
859284	3113
859285	2582
859814	3111
859815	2581
860343	3109
860344	2580
860871	3107
860872	2579
861398	3105
861399	2578
861924	3103
861925	2577
862449	3101
862450	2576
862973	3099
862974	2575
863496	3097
863497	2574
864018	3095
864019	2573
864539	3093
864540	2572
865059	3091
865060	2571
865578	3089
865579	2570
866096	3087
866097	2569
866613	3085
866614	2568
867129	3083
867130	2567
867644	3081
867645	2566
868158	3079
868159	2565
868671	3077
868672	2564
869183	3075
869184	1539
869694	2049
869695	1538
870204	2047
870205	1537
870713	2045
870714	1536
871221	2043
871222	1535
871728	2041
871729	1534
872234	2039
872235	1533
872739	2037
872740	1532
873243	2035
873244	1531
873746	2033
873747	1530
874248	2031
874249	1529
874749	2029
874750	1528
875249	2027
875250	1527
875748	2025
875749	1526
876246	2023
876247	1525
876743	2021
876744	1524
877239	2019
877240	1523
877734	2017
877735	1522
878228	2015
878229	1521
878721	2013
878722	1520
879213	2011
879214	1519
879704	2009
879705	1518
880194	2007
880195	1517
880683	2005
880684	1516
881171	2003
881172	1515
881658	2001
881659	1514
882144	1999
882145	1513
882629	1997
882630	1512
883113	1995
883114	1511
883596	1993
883597	1510
884078	1991
884079	1509
884559	1989
884560	1508
885039	1987
885040	1507
885518	1985
885519	1506
885996	1983
885997	1505
886473	1981
886474	1504
886949	1979
886950	1503
887424	1977
887425	1502
887898	1975
887899	1501
888371	1973
888372	1500
888843	1971
888844	1499
889314	1969
889315	1498
889784	1967
889785	1497
890253	1965
890254	1496
890721	1963
890722	1495
891188	1961
891189	1494
891654	1959
891655	1493
