x	y
148241	2115
148785	1571
148786	2117
149331	1572
149332	2119
149878	1573
149879	2121
150426	1574
150427	2123
150975	1575
150976	2125
151525	1576
151526	2127
152076	1577
152077	2129
152628	1578
152629	2131
153181	1579
153182	2133
153735	1580
153736	2135
154290	1581
154291	2137
154846	1582
154847	2139
155403	1583
155404	2141
155961	1584
155962	2143
156520	1585
156521	2145
157080	1586
157081	2147
157641	1587
157642	2149
158203	1588
158204	2151
158766	1589
158767	2153
159330	1590
159331	2155
159895	1591
159896	2157
160461	1592
160462	2159
161028	1593
161029	2161
161596	1594
161597	2163
162165	1595
162166	2165
162735	1596
162736	2167
163306	1597
163307	2169
163878	1598
163879	2171
164451	1599
164452	2173
165025	1600
165026	2175
165600	1601
165601	2177
166176	1602
166177	2179
166753	1603
166754	2181
167331	1604
167332	2183
167910	1605
167911	2185
168490	1606
168491	2187
169071	1607
169072	2189
169653	1608
169654	2191
170236	1609
170237	2193
170820	1610
170821	2195
171405	1611
171406	2197
171991	1612
171992	2199
172578	1613
172579	2201
173166	1614
173167	2203
173755	1615
173756	2205
174345	1616
174346	2207
174936	1617
174937	2209
175528	1618
175529	2211
176121	1619
176122	2213
176715	1620
176716	2215
177310	1621
177311	2217
177906	1622
177907	2219
178503	1623
178504	2221
179101	1624
179102	2223
179700	1625
179701	2225
180300	1626
180301	2227
180901	1627
180902	2229
181503	1628
181504	2231
182106	1629
182107	2233
182710	1630
182711	2235
183315	1631
183316	2237
183921	1632
183922	2239
184528	1633
184529	2241
185136	1634
185137	2243
185745	1635
185746	2245
186355	1636
186356	2247
186966	1637
186967	2249
187578	1638
187579	2251
188191	1639
188192	2253
188805	1640
188806	2255
189420	1641
189421	2257
190036	1642
190037	2259
190653	1643
190654	2261
191271	1644
191272	2263
191890	1645
191891	2265
192510	1646
192511	2267
193131	1647
193132	2269
193753	1648
193754	2271
194376	1649
194377	2273
195000	1650
195001	2275
195625	1651
195626	2277
196251	1652
196252	2279
196878	1653
196879	2281
197506	1654
197507	2283
198135	1655
198136	2285
198765	1656
198766	2287
199396	1657
199397	2289
200028	1658
200029	2291
200661	1659
200662	2293
201295	1660
201296	2295
201930	1661
201931	2297
202566	1662
202567	2299
203203	1663
203204	2301
203841	1664
203842	2303
204480	1665
204481	2305
205120	1666
205121	2307
205761	1667
205762	2309
206403	1668
206404	2311
207046	1669
207047	2313
207690	1670
207691	2315
